Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)"
Yemen,YEM,2020-06-21,31.14286,,3798.74,4160.903734,,1288.54916973531
Yemen,YEM,2020-06-22,30.42857,,3742.3,4133.730811,,1246.13599225539
Yemen,YEM,2020-06-23,17.57143,,3677.68,4096.399831,,712.309043608341
Yemen,YEM,2020-06-24,14.71429,,3637.78,4047.037938,,590.526178214277
Yemen,YEM,2020-06-25,16.14286,,3581.68,3984.273785,,641.440390121679
Yemen,YEM,2020-06-26,24.28571,,3479.77,3907.394418,,955.443271614748
Yemen,YEM,2020-06-27,24.28571,,3368.92,3816.411505,,945.981695727448
Yemen,YEM,2020-06-28,25.71429,,3265.25,3712.038024,,991.665515438535
Yemen,YEM,2020-06-29,25.28571,,3156.97,3595.591317,,965.446038146618
Yemen,YEM,2020-06-30,23,,3050.21,3468.841287,,869.373250986105
Yemen,YEM,2020-07-01,23.71429,,2957.71,3333.884203,,887.337731790752
Yemen,YEM,2020-07-02,25,,2878.43,3193.023749,,925.984216221457
Yemen,YEM,2020-07-03,20.71429,,2779.09,3048.667844,,759.417919551916
Yemen,YEM,2020-07-04,21.57143,,2706.04,2903.22859,,782.736791178202
Yemen,YEM,2020-07-05,20.71429,,2625.64,2759.036839,,743.902767175934
Yemen,YEM,2020-07-06,21,,2555.88,2618.244517,,746.38132453081
Yemen,YEM,2020-07-07,23.14286,,2481.11,2482.738344,,814.027825030967
Yemen,YEM,2020-07-08,19.85714,,2416.38,2354.085802,,691.208232178304
Yemen,YEM,2020-07-09,18.28571,,2339.82,2233.532077,,629.939255308235
Yemen,YEM,2020-07-10,19.28571,,2280.8,2121.992028,,657.552393047459
Yemen,YEM,2020-07-11,20,,2211.52,2020.057844,,674.943715063758
Yemen,YEM,2020-07-12,20.14286,,2142.89,1928.027251,,672.933833436418
Yemen,YEM,2020-07-13,28.57143,,2076.43,1845.94619,,945.077593366321
Yemen,YEM,2020-07-14,29.71429,,2024.28,1773.65618,,973.424790430344
Yemen,YEM,2020-07-15,29.28571,,1946.77,1710.814212,,950.445351973348
Yemen,YEM,2020-07-16,29.71429,,1894.3,1656.926042,,955.650067209583
Yemen,YEM,2020-07-17,28,,1831.6,1611.377395,,892.740994457234
Yemen,YEM,2020-07-18,28,,1794.28,1573.44578,,885.366416076555
Yemen,YEM,2020-07-19,27.42857,,1742.48,1542.31081,,860.485774368974
Yemen,YEM,2020-07-20,20.14286,,1693.66,1517.092093,,627.184685420003
Yemen,YEM,2020-07-21,17.28571,,1644.52,1496.862354,,534.398346681349
Yemen,YEM,2020-07-22,18.14286,,1604.07,1480.672876,,557.095699748838
Yemen,YEM,2020-07-23,16.28571,,1551.94,1467.56316,,496.846899249351
Yemen,YEM,2020-07-24,14.57143,,1512.46,1456.573236,,441.781549425796
Yemen,YEM,2020-07-25,11.14286,,1483.69,1446.768346,,335.844442457987
Yemen,YEM,2020-07-26,13.28571,,1454.26,1437.257844,,398.145439950385
Yemen,YEM,2020-07-27,10.71429,,1434.68,1427.201889,,319.294515577941
Yemen,YEM,2020-07-28,10.28571,,1405.58,1415.837453,,304.893639458699
Yemen,YEM,2020-07-29,9.42857,,1387.21,1402.516404,,278.028808313368
Yemen,YEM,2020-07-30,10.14286,,1361.74,1386.731447,,297.553766297343
Yemen,YEM,2020-07-31,10.28571,,1347.98,1368.144282,,300.238756630168
Yemen,YEM,2020-08-01,10.57143,,1314.12,1346.608916,,307.042890826942
Yemen,YEM,2020-08-02,8,,1277.83,1322.176924,,231.245715937735
Yemen,YEM,2020-08-03,7.57143,,1230.55,1295.083537,,217.807753179147
Yemen,YEM,2020-08-04,6.71429,,1185.4,1265.739059,,192.252614850907
Yemen,YEM,2020-08-05,9.28571,,1136.2,1234.706972,,264.682258168821
Yemen,YEM,2020-08-06,7.57143,,1101.33,1202.676483,,214.827629778063
Yemen,YEM,2020-08-07,5.85714,,1060.47,1170.431877,,165.459068959093
Yemen,YEM,2020-08-08,9.71429,,1028.37,1138.820783,,273.232828288713
Yemen,YEM,2020-08-09,10,,998.16,1108.721957,,280.09107199509
Yemen,YEM,2020-08-10,10,,973.02,1081.016232,,278.941743687689
Yemen,YEM,2020-08-11,13.28571,,953.99,1056.478831,,369.12778855924
Yemen,YEM,2020-08-12,10.14286,,939.61,1035.64061,,
Yemen,YEM,2020-08-13,11,,919.97,1018.791896,,
Yemen,YEM,2020-08-14,11.42857,,898.16,1005.994652,,
Yemen,YEM,2020-08-15,8.85714,,881.93,996.9165769,,
Yemen,YEM,2020-08-16,8.85714,,864.34,991.0145506,,
Yemen,YEM,2020-08-17,9.28571,,854.12,987.6055899,,
Yemen,YEM,2020-08-18,7.28571,,837.66,985.9024388,,
Yemen,YEM,2020-08-19,7.85714,,827.77,985.2419567,,
Yemen,YEM,2020-08-20,7.42857,,813.8,984.9324158,,
Yemen,YEM,2020-08-21,7.42857,,800.52,984.4825106,,
Yemen,YEM,2020-08-22,6.85714,,785.44,983.7929267,,
Yemen,YEM,2020-08-23,6.42857,,768.84,982.8558518,,
Yemen,YEM,2020-08-24,6,,766.54,981.5994892,,
Yemen,YEM,2020-08-25,4.85714,,751.53,979.8656038,,
Yemen,YEM,2020-08-26,5.42857,,741.34,977.2630311,,
Yemen,YEM,2020-08-27,5.28571,,731.4,973.6474892,,
Yemen,YEM,2020-08-28,5,,719.8,969.3409576,,
Yemen,YEM,2020-08-29,5.28571,,713.57,964.2689824,,
Yemen,YEM,2020-08-30,5.71429,,703.1,958.2971415,,
Yemen,YEM,2020-08-31,6,,694.69,901.2897163,,
Yemen,YEM,2020-09-01,6,,682.47,843.6951978,,
Yemen,YEM,2020-09-02,5.42857,,676.21,833.8991625,,
Yemen,YEM,2020-09-03,6.57143,,670.26,821.4274067,,
Yemen,YEM,2020-09-04,6.57143,,656.17,808.2827939,,
Yemen,YEM,2020-09-05,5.71429,,648.8,795.1487628,,
Yemen,YEM,2020-09-06,5.71429,,640.72,782.0499518,,
Yemen,YEM,2020-09-07,4.85714,,631.69,769.2399059,,
Yemen,YEM,2020-09-08,4.71429,,632.49,756.8456437,,
Yemen,YEM,2020-09-09,4.57143,,623.49,,,
Yemen,YEM,2020-09-10,3.28571,,617,,,
Yemen,YEM,2020-09-11,3.28571,,614.1,,,
Yemen,YEM,2020-09-12,3.42857,,608.74,,,
Yemen,YEM,2020-09-13,3.42857,,,,,
Yemen,YEM,2020-09-14,3.71429,,,,,
Yemen,YEM,2020-09-15,3.14286,,,,,
Zambia,ZMB,2020-02-04,,,,0,,
Zambia,ZMB,2020-02-05,,,,0,,
Zambia,ZMB,2020-02-06,,,,0,,
Zambia,ZMB,2020-02-07,,,,0,,
Zambia,ZMB,2020-02-08,,,,0,,
Zambia,ZMB,2020-02-09,,,,0,,
Zambia,ZMB,2020-02-10,,,,0,,
Zambia,ZMB,2020-02-11,,,,0,,
Zambia,ZMB,2020-02-12,,,,0,,
Zambia,ZMB,2020-02-13,,,,0,,
Zambia,ZMB,2020-02-14,,,,0,,
Zambia,ZMB,2020-02-15,,,0,0,,
Zambia,ZMB,2020-02-16,,,0,0,,
Zambia,ZMB,2020-02-17,,,0,0,,
Zambia,ZMB,2020-02-18,,,1,0,,
Zambia,ZMB,2020-02-19,,,0.07,0,,
Zambia,ZMB,2020-02-20,,,0.38,0,,
Zambia,ZMB,2020-02-21,,,0.69,0,,
Zambia,ZMB,2020-02-22,,,0.83,0,,
Zambia,ZMB,2020-02-23,,,0.95,0,,
Zambia,ZMB,2020-02-24,,,0.97,0,,
Zambia,ZMB,2020-02-25,,,1,0,,
Zambia,ZMB,2020-02-26,,,1.08,0,,
Zambia,ZMB,2020-02-27,,,1.33,1.377435679,,
Zambia,ZMB,2020-02-28,,,1.57,3.655993602,,
Zambia,ZMB,2020-02-29,,,1.8,6.463384597,,
Zambia,ZMB,2020-03-01,,,1.87,10.29514715,,
Zambia,ZMB,2020-03-02,,,2.6,15.36535449,,
Zambia,ZMB,2020-03-03,,,2.87,20.35014892,,
Zambia,ZMB,2020-03-04,,,3.22,26.26683261,,
Zambia,ZMB,2020-03-05,,,4.09,33.04625133,,
Zambia,ZMB,2020-03-06,,,4.48,40.53770231,,
Zambia,ZMB,2020-03-07,,,5.29,48.51399139,,
Zambia,ZMB,2020-03-08,,,5.88,56.68789669,,
Zambia,ZMB,2020-03-09,,,7.13,64.73819213,,
Zambia,ZMB,2020-03-10,,,8.14,72.34149427,,
Zambia,ZMB,2020-03-11,,,8.82,79.20369763,,
Zambia,ZMB,2020-03-12,,,10.41,85.08524799,,
Zambia,ZMB,2020-03-13,,,10.96,89.8187917,,
Zambia,ZMB,2020-03-14,,,12.24,93.31717076,,
Zambia,ZMB,2020-03-15,,,13.48,95.57130291,,
Zambia,ZMB,2020-03-16,,,14.88,96.64020537,,
Zambia,ZMB,2020-03-17,,,16.38,96.63727573,,
Zambia,ZMB,2020-03-18,,,18.83,95.71499596,,
Zambia,ZMB,2020-03-19,,,19.57,94.05024984,,
Zambia,ZMB,2020-03-20,,,22.48,91.82924363,,
Zambia,ZMB,2020-03-21,0.66667,,24.73,89.23427141,,
Zambia,ZMB,2020-03-22,0.5,,28.39,86.43414976,,
Zambia,ZMB,2020-03-23,0.6,,31.54,83.57768927,,
Zambia,ZMB,2020-03-24,0.5,,32.85,80.79055358,,
Zambia,ZMB,2020-03-25,0.42857,,35.41,78.17416938,,
Zambia,ZMB,2020-03-26,1.42857,,38.92,75.80764188,,
Zambia,ZMB,2020-03-27,1.71429,,42.06,73.75102471,,
Zambia,ZMB,2020-03-28,2,,45.01,72.04850584,,
Zambia,ZMB,2020-03-29,3.71429,,48.2,70.73158894,,
Zambia,ZMB,2020-03-30,3.71429,,50.09,69.82301993,,
Zambia,ZMB,2020-03-31,4.57143,,52.1,69.33821584,,
Zambia,ZMB,2020-04-01,4.57143,,55.8,69.28599224,,
Zambia,ZMB,2020-04-02,3.42857,,58.1,69.66998103,,
Zambia,ZMB,2020-04-03,3.57143,,61.63,70.488571,,
Zambia,ZMB,2020-04-04,3.28571,,65.28,71.73385027,,
Zambia,ZMB,2020-04-05,1.57143,,67.4,73.39131924,,
Zambia,ZMB,2020-04-06,1.42857,,69.08,75.43975268,,
Zambia,ZMB,2020-04-07,0.57143,,71.03,77.85043671,,
Zambia,ZMB,2020-04-08,0.57143,,73.05,80.58532323,,
Zambia,ZMB,2020-04-09,0.42857,,73.62,83.59645137,,
Zambia,ZMB,2020-04-10,0,,75.45,86.82531048,,
Zambia,ZMB,2020-04-11,0.14286,,74.18,90.20188142,,
Zambia,ZMB,2020-04-12,0.14286,,73.06,93.6450228,,
Zambia,ZMB,2020-04-13,0.57143,,70.54,97.06553464,,
Zambia,ZMB,2020-04-14,0.85714,,69.29,100.3692223,,
Zambia,ZMB,2020-04-15,0.85714,,65.76,103.4594301,,
Zambia,ZMB,2020-04-16,1.28571,,62.99,106.2404361,,
Zambia,ZMB,2020-04-17,1.28571,,65.74,108.6211122,,
Zambia,ZMB,2020-04-18,1.71429,,66.25,110.5202747,,
Zambia,ZMB,2020-04-19,2.42857,,66.67,111.8736829,,
Zambia,ZMB,2020-04-20,2.57143,,66.49,112.6382874,,
Zambia,ZMB,2020-04-21,2.85714,,65.35,112.7958523,,
Zambia,ZMB,2020-04-22,2.85714,,65.03,112.355895,,
Zambia,ZMB,2020-04-23,3.71429,,63.82,111.3540329,,
Zambia,ZMB,2020-04-24,4,,64.74,109.8484126,,
Zambia,ZMB,2020-04-25,4.57143,,63.09,107.9151616,,
Zambia,ZMB,2020-04-26,3.85714,,63.75,105.6430366,,
Zambia,ZMB,2020-04-27,3.85714,,64.72,103.1280062,,
Zambia,ZMB,2020-04-28,3.42857,,66.36,100.4681787,,
Zambia,ZMB,2020-04-29,4.28571,,66.29,97.76013531,,
Zambia,ZMB,2020-04-30,3.28571,,67.45,95.09669211,,
Zambia,ZMB,2020-05-01,4.28571,,69.56,92.56353523,,
Zambia,ZMB,2020-05-02,3.57143,,71.44,90.23724643,,
Zambia,ZMB,2020-05-03,5,,72.57,88.18474203,,
Zambia,ZMB,2020-05-04,5.14286,,72.35,86.46225862,,
Zambia,ZMB,2020-05-05,6.85714,,74.79,85.11451144,,
Zambia,ZMB,2020-05-06,6.28571,,76.2,84.17577519,,
Zambia,ZMB,2020-05-07,7,,78.64,83.67157942,,
Zambia,ZMB,2020-05-08,6.71429,,80.17,83.62028089,,
Zambia,ZMB,2020-05-09,8.28571,,83.95,84.03603469,,
Zambia,ZMB,2020-05-10,19,,86.18,84.93153543,,
Zambia,ZMB,2020-05-11,20.42857,,87.55,86.31987282,,
Zambia,ZMB,2020-05-12,18.57143,,90.91,88.21703801,,
Zambia,ZMB,2020-05-13,43.14286,,95.5,90.64540003,,
Zambia,ZMB,2020-05-14,42.85714,,97.53,93.63648377,,
Zambia,ZMB,2020-05-15,71.57143,,99.84,97.23297691,,
Zambia,ZMB,2020-05-16,71.57143,,105.68,101.4911343,,
Zambia,ZMB,2020-05-17,61,,108.38,106.4824709,,
Zambia,ZMB,2020-05-18,69.42857,,111.73,112.2941041,,
Zambia,ZMB,2020-05-19,70.57143,,117.1,119.0308263,,
Zambia,ZMB,2020-05-20,47.28571,,118.66,126.8187289,,
Zambia,ZMB,2020-05-21,55.14286,,123.44,135.8088016,,
Zambia,ZMB,2020-05-22,30.28571,,127.86,146.1825034,,
Zambia,ZMB,2020-05-23,36,,133.93,158.1593952,,
Zambia,ZMB,2020-05-24,34.42857,,140.8,172.0047696,,
Zambia,ZMB,2020-05-25,23.85714,,154.12,188.0365483,,
Zambia,ZMB,2020-05-26,22.71429,,166.04,206.6343289,,
Zambia,ZMB,2020-05-27,21.14286,,170.25,228.2509828,,52.7970229701087
Zambia,ZMB,2020-05-28,32.14286,,182.17,253.4223704,,78.9603833588204
Zambia,ZMB,2020-05-29,27.28571,,194.73,282.7732989,,66.1907575696558
Zambia,ZMB,2020-05-30,19.57143,,212.78,317.0243352,,47.0969277199724
Zambia,ZMB,2020-05-31,19.57143,,229.78,356.9932913,,46.9778240125681
Zambia,ZMB,2020-06-01,19.57143,,252.37,403.5941352,,47.1721429544066
Zambia,ZMB,2020-06-02,24.14286,,272.32,457.8318875,,58.9225675358224
Zambia,ZMB,2020-06-03,24.14286,,295.4,520.7906086,,60.3109743898632
Zambia,ZMB,2020-06-04,4.57143,,316.6,593.610454,,11.8566418275158
Zambia,ZMB,2020-06-05,7.71429,,338.89,677.454401,,21.1774748980134
Zambia,ZMB,2020-06-06,7.71429,,363.1,773.4575622,,22.9797809424991
Zambia,ZMB,2020-06-07,13.85714,,395.71,882.6559363,,46.2040655709161
Zambia,ZMB,2020-06-08,13.85714,,428.33,1005.885166,,53.5950399031615
Zambia,ZMB,2020-06-09,15.85714,,459.55,1143.658515,,73.774740361919
Zambia,ZMB,2020-06-10,15.85714,,492.52,1296.029556,,91.4602657223761
Zambia,ZMB,2020-06-11,23.28571,,531.64,1462.454612,,169.039142419714
Zambia,ZMB,2020-06-12,20.14286,,569.86,1641.676946,,182.508363460567
Zambia,ZMB,2020-06-13,30,,610.58,1831.664205,,327.394407533132
Zambia,ZMB,2020-06-14,29,,659.79,2029.619226,,359.310992030187
Zambia,ZMB,2020-06-15,29.14286,,713.16,2232.057267,,381.562702761007
Zambia,ZMB,2020-06-16,26,,764.51,2434.985877,,335.067293550865
Zambia,ZMB,2020-06-17,29.28571,,814.58,2634.182152,,350.347350406098
Zambia,ZMB,2020-06-18,22.85714,,873.6,2825.455937,,244.219481441654
Zambia,ZMB,2020-06-19,23.42857,,939.17,3004.89283,,220.135256979001
Zambia,ZMB,2020-06-20,15.57143,,1003.48,3169.110785,,129.490388884352
Zambia,ZMB,2020-06-21,10.42857,,1056.8,3315.452138,,78.6775477054863
Zambia,ZMB,2020-06-22,10.28571,,1117.93,3442.094073,,73.1227663509001
Zambia,ZMB,2020-06-23,6.85714,,1178.34,3548.132857,,48.1624322125825
Zambia,ZMB,2020-06-24,10.28571,,1235.96,3633.571273,,75.3645285270449
Zambia,ZMB,2020-06-25,11,,1300.46,3699.26702,,89.2688765562065
Zambia,ZMB,2020-06-26,11.57143,,1370.47,3746.879192,,110.875016459415
Zambia,ZMB,2020-06-27,14.42857,,1471.41,3778.723301,,173.9596386309
Zambia,ZMB,2020-06-28,14.42857,,1594.21,3797.604784,,231.059032752237
Zambia,ZMB,2020-06-29,18.14286,,1735.6,3806.68754,,398.159183955585
Zambia,ZMB,2020-06-30,19.71429,,1875.2,3809.321336,,589.152619003338
Zambia,ZMB,2020-07-01,16.71429,,2027.57,3808.864496,,644.392878696149
Zambia,ZMB,2020-07-02,20.42857,,2179.62,3808.576947,,917.475635669829
Zambia,ZMB,2020-07-03,19.28571,,2346.38,3811.492777,,878.009621961864
Zambia,ZMB,2020-07-04,14.42857,,2522.51,3820.299613,,569.938768791644
Zambia,ZMB,2020-07-05,14.42857,,2645.89,3837.319518,,427.029373674024
Zambia,ZMB,2020-07-06,10.71429,,2736.45,3864.437157,,212.453098221783
Zambia,ZMB,2020-07-07,9.14286,,2785.71,3902.991852,,114.820031732291
Zambia,ZMB,2020-07-08,43,,2751.41,3953.749098,,344.237119642616
Zambia,ZMB,2020-07-09,37.57143,,2710.85,4016.825342,,203.371018427324
Zambia,ZMB,2020-07-10,37.57143,,2739.34,4091.603803,,149.986794390773
Zambia,ZMB,2020-07-11,37.57143,,2804.99,4176.679423,,120.898904256008
Zambia,ZMB,2020-07-12,37.57143,,2868.51,4269.861045,,104.98189545131
Zambia,ZMB,2020-07-13,37.57143,,2963.41,4368.150602,,96.3186329700893
Zambia,ZMB,2020-07-14,37.57143,,3026.14,4467.726895,,91.8236305791675
Zambia,ZMB,2020-07-15,55.42857,,3066.53,4563.913965,,132.697191734304
Zambia,ZMB,2020-07-16,55.42857,,3123.68,4651.28109,,132.794844441888
Zambia,ZMB,2020-07-17,55.42857,,3187.94,4723.9897,,135.609947495167
Zambia,ZMB,2020-07-18,130.71429,,3213.58,4776.152949,,334.005546796064
Zambia,ZMB,2020-07-19,155,,3181.93,,,424.824870854333
Zambia,ZMB,2020-07-20,155,,3087.89,4797.066629,,469.72134651583
Zambia,ZMB,2020-07-21,204.42857,,2969.97,4757.009775,,706.170777290874
Zambia,ZMB,2020-07-22,149,,2860.01,4679.501347,,600.852206324368
Zambia,ZMB,2020-07-23,185.71429,,2774.81,4563.669741,,882.224006287459
Zambia,ZMB,2020-07-24,185.71429,,2702.48,4410.406476,,1026.5480442464
Zambia,ZMB,2020-07-25,149.42857,,2660.26,4222.471228,,927.329620776413
Zambia,ZMB,2020-07-26,192.57143,,2625.69,4004.457296,,1269.49327161868
Zambia,ZMB,2020-07-27,214.42857,,2595.77,3762.423338,,1405.66913862823
Zambia,ZMB,2020-07-28,175.14286,,2561.79,3503.46489,,1069.06564547193
Zambia,ZMB,2020-07-29,239.42857,,2517.82,3235.167203,,1287.91665683688
Zambia,ZMB,2020-07-30,238,,2492.69,2964.986445,,1087.70453740275
Zambia,ZMB,2020-07-31,281.71429,,2455.15,2699.730354,,1078.94457359699
Zambia,ZMB,2020-08-01,301,,2417.45,2445.202014,,974.73431650763
Zambia,ZMB,2020-08-02,271.42857,,2346.94,2205.999791,,762.819061251541
Zambia,ZMB,2020-08-03,266.57143,,2273.68,1985.475627,,672.521251843683
Zambia,ZMB,2020-08-04,289.71429,,2160.3,1785.771661,,677.824546423079
Zambia,ZMB,2020-08-05,225.42857,,2029.66,1607.938915,,502.011924314936
Zambia,ZMB,2020-08-06,253.28571,,1903.17,1452.158846,,546.852264549152
Zambia,ZMB,2020-08-07,229.85714,,1810.51,1317.937798,,486.999584936002
Zambia,ZMB,2020-08-08,217.57143,,1744.24,1204.303819,,455.862123784497
Zambia,ZMB,2020-08-09,239.28571,,1676.23,1110.047444,,498.266100931251
Zambia,ZMB,2020-08-10,248.28571,,1595.57,1033.951043,,515.527162197218
Zambia,ZMB,2020-08-11,232.85714,,1536.56,974.656833,,483.2782883765
Zambia,ZMB,2020-08-12,242.14286,,1466.56,930.3019951,,
Zambia,ZMB,2020-08-13,211.28571,,1392.51,898.7579704,,
Zambia,ZMB,2020-08-14,214.14286,,1326.77,877.8808515,,
Zambia,ZMB,2020-08-15,219.28571,,1269.73,865.0233815,,
Zambia,ZMB,2020-08-16,183.28571,,1204.35,857.6281219,,
Zambia,ZMB,2020-08-17,179.71429,,1165.78,853.8292963,,
Zambia,ZMB,2020-08-18,232.71429,,1117.22,852.1415708,,
Zambia,ZMB,2020-08-19,243.71429,,1064.61,851.5348351,,
Zambia,ZMB,2020-08-20,245.28571,,1014.65,850.9905137,,
Zambia,ZMB,2020-08-21,244.14286,,970.13,849.3931732,,
Zambia,ZMB,2020-08-22,229.42857,,931.18,846.1908778,,
Zambia,ZMB,2020-08-23,205.85714,,887.86,841.3877305,,
Zambia,ZMB,2020-08-24,248.42857,,852.29,834.7683498,,
Zambia,ZMB,2020-08-25,187,,818.58,826.1551921,,
Zambia,ZMB,2020-08-26,186.28571,,783.41,816.0344029,,
Zambia,ZMB,2020-08-27,165.42857,,744.93,804.9593611,,
Zambia,ZMB,2020-08-28,175.57143,,726.02,792.6352353,,
Zambia,ZMB,2020-08-29,164.57143,,707.82,778.9765168,,
Zambia,ZMB,2020-08-30,182.14286,,697.19,764.4984305,,
Zambia,ZMB,2020-08-31,134.71429,,696.39,739.2269342,,
Zambia,ZMB,2020-09-01,135.57143,,681.81,712.3202478,,
Zambia,ZMB,2020-09-02,156.57143,,666.92,694.1310332,,
Zambia,ZMB,2020-09-03,148.42857,,653.74,675.7725411,,
Zambia,ZMB,2020-09-04,131.71429,,641.83,656.6627433,,
Zambia,ZMB,2020-09-05,122.85714,,620.71,636.9626541,,
Zambia,ZMB,2020-09-06,115.28571,,611.86,617.1341661,,
Zambia,ZMB,2020-09-07,107.28571,,604.58,597.2325235,,
Zambia,ZMB,2020-09-08,105.57143,,595.8,577.3077343,,
Zambia,ZMB,2020-09-09,81.57143,,581.67,,,
Zambia,ZMB,2020-09-10,99.57143,,572.17,,,
Zambia,ZMB,2020-09-11,98.71429,,560.81,,,
Zambia,ZMB,2020-09-12,97.71429,,546.12,,,
Zambia,ZMB,2020-09-13,108.14286,,,,,
Zambia,ZMB,2020-09-14,109,,,,,
Zambia,ZMB,2020-09-15,126.28571,,,,,
Zimbabwe,ZWE,2020-02-04,,,,0,,
Zimbabwe,ZWE,2020-02-05,,,,0,,
Zimbabwe,ZWE,2020-02-06,,,,0,,
Zimbabwe,ZWE,2020-02-07,,,,0,,
Zimbabwe,ZWE,2020-02-08,,,,0,,
Zimbabwe,ZWE,2020-02-09,,,,0,,
Zimbabwe,ZWE,2020-02-10,,,,0,,
Zimbabwe,ZWE,2020-02-11,,,,0,,
Zimbabwe,ZWE,2020-02-12,,,,0,,
Zimbabwe,ZWE,2020-02-13,,,,0,,
Zimbabwe,ZWE,2020-02-14,,,,0,,
Zimbabwe,ZWE,2020-02-15,,,,0,,
Zimbabwe,ZWE,2020-02-16,,,,0,,
Zimbabwe,ZWE,2020-02-17,,,,0,,
Zimbabwe,ZWE,2020-02-18,,,,0,,
Zimbabwe,ZWE,2020-02-19,,,,0,,
Zimbabwe,ZWE,2020-02-20,,,,0,,
Zimbabwe,ZWE,2020-02-21,,,0,0,,
Zimbabwe,ZWE,2020-02-22,,,0.2,0,,
Zimbabwe,ZWE,2020-02-23,,,0.44,0,,
Zimbabwe,ZWE,2020-02-24,,,0.61,0,,
Zimbabwe,ZWE,2020-02-25,,,0.89,0,,
Zimbabwe,ZWE,2020-02-26,,,1.01,0,,
Zimbabwe,ZWE,2020-02-27,,,1.06,0,,
Zimbabwe,ZWE,2020-02-28,,,1.29,0,,
Zimbabwe,ZWE,2020-02-29,,,1.24,4.312537258,,
Zimbabwe,ZWE,2020-03-01,,,1.58,10.81423135,,
Zimbabwe,ZWE,2020-03-02,,,1.83,17.99620046,,
Zimbabwe,ZWE,2020-03-03,,,2.49,27.02745474,,
Zimbabwe,ZWE,2020-03-04,,,2.49,38.49750828,,
Zimbabwe,ZWE,2020-03-05,,,3.03,47.53565987,,
Zimbabwe,ZWE,2020-03-06,,,3.81,57.76624902,,
Zimbabwe,ZWE,2020-03-07,,,4.35,68.87974353,,
Zimbabwe,ZWE,2020-03-08,,,5.27,80.42942952,,
Zimbabwe,ZWE,2020-03-09,,,5.63,91.86923774,,
Zimbabwe,ZWE,2020-03-10,,,6.33,102.6114119,,
Zimbabwe,ZWE,2020-03-11,,,7.41,112.0937109,,
Zimbabwe,ZWE,2020-03-12,,,8.97,119.8442483,,
Zimbabwe,ZWE,2020-03-13,,,10.31,125.5290959,,
Zimbabwe,ZWE,2020-03-14,,,11.53,128.977683,,
Zimbabwe,ZWE,2020-03-15,,,14.01,130.1839331,,
Zimbabwe,ZWE,2020-03-16,,,16.57,129.2829209,,
Zimbabwe,ZWE,2020-03-17,,,18.95,126.5186536,,
Zimbabwe,ZWE,2020-03-18,,,21.71,122.2065588,,
